Country/Region,month,year,value
Nicaragua,March,2022,311
Nicaragua,April,2022,126
Nicaragua,May,2022,113
Nicaragua,June,2022,182
Nicaragua,July,2022,0
Nicaragua,August,2022,0
Nicaragua,September,2022,0
Nicaragua,October,2022,0
Nicaragua,November,2022,0
Nicaragua,December,2022,0
Niger,January,2020,0
Niger,February,2020,0
Niger,March,2020,27
Niger,April,2020,692
Niger,May,2020,239
Niger,June,2020,117
Niger,July,2020,59
Niger,August,2020,42
Niger,September,2020,21
Niger,October,2020,23
Niger,November,2020,328
Niger,December,2020,1775
Niger,January,2021,1194
Niger,February,2021,223
Niger,March,2021,261
Niger,April,2021,227
Niger,May,2021,182
Niger,June,2021,79
Niger,July,2021,134
Niger,August,2021,226
Niger,September,2021,159
Niger,October,2021,358
Niger,November,2021,641
Niger,December,2021,398
Niger,January,2022,1247
Niger,February,2022,102
Niger,March,2022,47
Niger,April,2022,140
Niger,May,2022,90
Niger,June,2022,0
Niger,July,2022,0
Niger,August,2022,0
Niger,September,2022,0
Niger,October,2022,0
Niger,November,2022,0
Niger,December,2022,0
Nigeria,January,2020,0
Nigeria,February,2020,1
Nigeria,March,2020,134
Nigeria,April,2020,1797
Nigeria,May,2020,8230
Nigeria,June,2020,15532
Nigeria,July,2020,17457
Nigeria,August,2020,10857
Nigeria,September,2020,4840
Nigeria,October,2020,4005
Nigeria,November,2020,4704
Nigeria,December,2020,20050
Nigeria,January,2021,43635
Nigeria,February,2021,24415
Nigeria,March,2021,7234
Nigeria,April,2021,2219
Nigeria,May,2021,1408
Nigeria,June,2021,1100
Nigeria,July,2021,6290
Nigeria,August,2021,18523
Nigeria,September,2021,13348
Nigeria,October,2021,6182
Nigeria,November,2021,2257
Nigeria,December,2021,27295
Nigeria,January,2022,11668
Nigeria,February,2022,1379
Nigeria,March,2022,855
Nigeria,April,2022,301
Nigeria,May,2022,312
Nigeria,June,2022,1262
Nigeria,July,2022,0
Nigeria,August,2022,0
Nigeria,September,2022,0
Nigeria,October,2022,0
Nigeria,November,2022,0
Nigeria,December,2022,0
North Macedonia,January,2020,0
North Macedonia,February,2020,1
North Macedonia,March,2020,328
North Macedonia,April,2020,1136
North Macedonia,May,2020,761
North Macedonia,June,2020,4108
North Macedonia,July,2020,4420
North Macedonia,August,2020,3587
North Macedonia,September,2020,3636
North Macedonia,October,2020,13595
North Macedonia,November,2020,30306
North Macedonia,December,2020,21451
North Macedonia,January,2021,9364
North Macedonia,February,2021,10094
North Macedonia,March,2021,27235
North Macedonia,April,2021,22345
North Macedonia,May,2021,2905
North Macedonia,June,2021,412
North Macedonia,July,2021,696
North Macedonia,August,2021,20114
North Macedonia,September,2021,14914
North Macedonia,October,2021,11144
North Macedonia,November,2021,13033
North Macedonia,December,2021,9464
North Macedonia,January,2022,43852
North Macedonia,February,2022,28361
North Macedonia,March,2022,8717
North Macedonia,April,2022,3592
North Macedonia,May,2022,2365
North Macedonia,June,2022,2082
North Macedonia,July,2022,0
North Macedonia,August,2022,0
North Macedonia,September,2022,0
North Macedonia,October,2022,0
North Macedonia,November,2022,0
North Macedonia,December,2022,0
Norway,January,2020,0
Norway,February,2020,15
Norway,March,2020,4626
Norway,April,2020,3097
Norway,May,2020,702
Norway,June,2020,439
Norway,July,2020,361
Norway,August,2020,1542
Norway,September,2020,3245
Norway,October,2020,6304
Norway,November,2020,15819
Norway,December,2020,13417
Norway,January,2021,13399
Norway,February,2021,8040
Norway,March,2021,25073
Norway,April,2021,16891
Norway,May,2021,12146
Norway,June,2021,6200
Norway,July,2021,6311
Norway,August,2021,22547
Norway,September,2021,29257
Norway,October,2021,17849
Norway,November,2021,60563
Norway,December,2021,126416
Norway,January,2022,386790
Norway,February,2022,461111
Norway,March,2022,163800
Norway,April,2022,20053
Norway,May,2022,7628
Norway,June,2022,13629
Norway,July,2022,0
Norway,August,2022,0
Norway,September,2022,0
Norway,October,2022,0
Norway,November,2022,0
Norway,December,2022,0
Oman,January,2020,0
Oman,February,2020,6
Oman,March,2020,186
Oman,April,2020,2156
Oman,May,2020,9089
Oman,June,2020,28633
Oman,July,2020,39089
Oman,August,2020,6563
Oman,September,2020,12863
Oman,October,2020,15849
Oman,November,2020,9265
Oman,December,2020,5168
Oman,January,2021,5459
Oman,February,2021,7170
Oman,March,2021,17722
Oman,April,2021,34035
Oman,May,2021,23971
Oman,June,2021,51321
Oman,July,2021,27312
Oman,August,2021,6443
Oman,September,2021,1469
Oman,October,2021,522
Oman,November,2021,263
Oman,December,2021,935
Oman,January,2022,33391
Oman,February,2022,43364
Oman,March,2022,6099
Oman,April,2022,783
Oman,May,2022,347
Oman,June,2022,771
Oman,July,2022,0
Oman,August,2022,0
Oman,September,2022,0
Oman,October,2022,0
Oman,November,2022,0
Oman,December,2022,0
Pakistan,January,2020,0
Pakistan,February,2020,4
Pakistan,March,2020,2114
Pakistan,April,2020,15996
Pakistan,May,2020,54346
Pakistan,June,2020,141010
Pakistan,July,2020,64835
Pakistan,August,2020,17544
Pakistan,September,2020,16957
Pakistan,October,2020,21164
Pakistan,November,2020,66512
Pakistan,December,2020,81696
Pakistan,January,2021,64250
Pakistan,February,2021,34937
Pakistan,March,2021,91566
Pakistan,April,2021,152588
Pakistan,May,2021,97305
Pakistan,June,2021,35584
Pakistan,July,2021,76429
Pakistan,August,2021,128851
Pakistan,September,2021,82850
Pakistan,October,2021,27022
Pakistan,November,2021,11694
Pakistan,December,2021,10679
Pakistan,January,2022,134433
Pakistan,February,2022,79855
Pakistan,March,2022,14752
Pakistan,April,2022,2983
Pakistan,May,2022,2497
Pakistan,June,2022,6026
Pakistan,July,2022,0
Pakistan,August,2022,0
Pakistan,September,2022,0
Pakistan,October,2022,0
Pakistan,November,2022,0
Pakistan,December,2022,0
Palau,January,2020,0
Palau,February,2020,0
Palau,March,2020,0
Palau,April,2020,0
Palau,May,2020,0
Palau,June,2020,0
Palau,July,2020,0
Palau,August,2020,0
Palau,September,2020,0
Palau,October,2020,0
Palau,November,2020,0
Palau,December,2020,0
Palau,January,2021,0
Palau,February,2021,0
Palau,March,2021,0
Palau,April,2021,0
Palau,May,2021,0
Palau,June,2021,0
Palau,July,2021,0
Palau,August,2021,2
Palau,September,2021,3
Palau,October,2021,3
Palau,November,2021,0
Palau,December,2021,2
Palau,January,2022,1623
Palau,February,2022,2148
Palau,March,2022,243
Palau,April,2022,586
Palau,May,2022,455
Palau,June,2022,155
Palau,July,2022,0
Palau,August,2022,0
Palau,September,2022,0
Palau,October,2022,0
Palau,November,2022,0
Palau,December,2022,0
Panama,January,2020,0
Panama,February,2020,0
Panama,March,2020,1181
Panama,April,2020,5351
Panama,May,2020,6931
Panama,June,2020,20087
Panama,July,2020,31706
Panama,August,2020,27726
Panama,September,2020,19613
Panama,October,2020,21003
Panama,November,2020,32208
Panama,December,2020,80984
Panama,January,2021,73589
Panama,February,2021,20536
Panama,March,2021,14136
Panama,April,2021,9525
Panama,May,2021,13521
Panama,June,2021,25681
Panama,July,2021,31877
Panama,August,2021,21832
Panama,September,2021,9626
Panama,October,2021,5551
Panama,November,2021,5078
Panama,December,2021,18178
Panama,January,2022,201204
Panama,February,2022,58374
Panama,March,2022,9038
Panama,April,2022,11884
Panama,May,2022,81848
Panama,June,2022,63096
Panama,July,2022,0
Panama,August,2022,0
Panama,September,2022,0
Panama,October,2022,0
Panama,November,2022,0
Panama,December,2022,0
Papua New Guinea,January,2020,0
Papua New Guinea,February,2020,0
Papua New Guinea,March,2020,1
Papua New Guinea,April,2020,7
Papua New Guinea,May,2020,0
Papua New Guinea,June,2020,3
Papua New Guinea,July,2020,61
Papua New Guinea,August,2020,387
Papua New Guinea,September,2020,75
Papua New Guinea,October,2020,55
Papua New Guinea,November,2020,67
Papua New Guinea,December,2020,124
Papua New Guinea,January,2021,71
Papua New Guinea,February,2021,424
Papua New Guinea,March,2021,4716
Papua New Guinea,April,2021,5006
Papua New Guinea,May,2021,4913
Papua New Guinea,June,2021,1188
Papua New Guinea,July,2021,619
Papua New Guinea,August,2021,121
Papua New Guinea,September,2021,2383
Papua New Guinea,October,2021,9494
Papua New Guinea,November,2021,5464
Papua New Guinea,December,2021,979
Papua New Guinea,January,2022,708
Papua New Guinea,February,2022,4424
Papua New Guinea,March,2022,1913
Papua New Guinea,April,2022,614
Papua New Guinea,May,2022,664
Papua New Guinea,June,2022,236
Papua New Guinea,July,2022,0
Papua New Guinea,August,2022,0
Papua New Guinea,September,2022,0
Papua New Guinea,October,2022,0
Papua New Guinea,November,2022,0
Papua New Guinea,December,2022,0
Paraguay,January,2020,0
Paraguay,February,2020,0
Paraguay,March,2020,69
Paraguay,April,2020,197
Paraguay,May,2020,720
Paraguay,June,2020,1235
Paraguay,July,2020,3117
Paraguay,August,2020,12324
Paraguay,September,2020,23096
Paraguay,October,2020,22427
Paraguay,November,2020,19239
Paraguay,December,2020,25508
Paraguay,January,2021,25295
Paraguay,February,2021,26247
Paraguay,March,2021,55193
Paraguay,April,2021,64410
Paraguay,May,2021,76307
Paraguay,June,2021,67898
Paraguay,July,2021,29106
Paraguay,August,2021,6140
Paraguay,September,2021,1439
Paraguay,October,2021,1039
Paraguay,November,2021,2052
Paraguay,December,2021,3043
Paraguay,January,2022,117561
Paraguay,February,2022,57659
Paraguay,March,2022,6629
Paraguay,April,2022,1505
Paraguay,May,2022,1206
Paraguay,June,2022,4871
Paraguay,July,2022,0
Paraguay,August,2022,0
Paraguay,September,2022,0
Paraguay,October,2022,0
Paraguay,November,2022,0
Paraguay,December,2022,0
Peru,January,2020,0
Peru,February,2020,0
Peru,March,2020,1065
Peru,April,2020,35911
Peru,May,2020,127500
Peru,June,2020,120737
Peru,July,2020,122279
Peru,August,2020,239674
Peru,September,2020,164602
Peru,October,2020,88412
Peru,November,2020,62350
Peru,December,2020,52607
Peru,January,2021,123102
Peru,February,2021,185624
Peru,March,2021,224944
Peru,April,2021,250638
Peru,May,2021,156024
Peru,June,2021,96596
Peru,July,2021,59328
Peru,August,2021,38198
Peru,September,2021,25714
Peru,October,2021,26491
Peru,November,2021,34555
Peru,December,2021,60480
Peru,January,2022,942707
Peru,February,2022,277722
Peru,March,2022,29865
Peru,April,2022,18128
Peru,May,2022,15707
Peru,June,2022,45842
Peru,July,2022,0
Peru,August,2022,0
Peru,September,2022,0
Peru,October,2022,0
Peru,November,2022,0
Peru,December,2022,0
Philippines,January,2020,1
Philippines,February,2020,2
Philippines,March,2020,2081
Philippines,April,2020,6404
Philippines,May,2020,9598
Philippines,June,2020,19428
Philippines,July,2020,55840
Philippines,August,2020,127465
Philippines,September,2020,90875
Philippines,October,2020,69035
Philippines,November,2020,50901
Philippines,December,2020,42434
Philippines,January,2021,51554
Philippines,February,2021,50734
Philippines,March,2021,170936
Philippines,April,2021,290172
Philippines,May,2021,192841
Philippines,June,2021,182258
Philippines,July,2021,176406
Philippines,August,2021,400892
Philippines,September,2021,560109
Philippines,October,2021,237310
Philippines,November,2021,45458
Philippines,December,2021,11245
Philippines,January,2022,716223
Philippines,February,2022,101795
Philippines,March,2022,16248
Philippines,April,2022,7398
Philippines,May,2022,4938
Philippines,June,2022,13826
Philippines,July,2022,0
Philippines,August,2022,0
Philippines,September,2022,0
Philippines,October,2022,0
Philippines,November,2022,0
Philippines,December,2022,0
Poland,January,2020,0
Poland,February,2020,0
Poland,March,2020,2311
Poland,April,2020,10566
Poland,May,2020,10909
Poland,June,2020,10607
Poland,July,2020,11295
Poland,August,2020,21684
Poland,September,2020,24142
Poland,October,2020,271217
Poland,November,2020,628080
Poland,December,2020,304067
Poland,January,2021,218507
Poland,February,2021,193601
Poland,March,2021,614731
Poland,April,2021,470425
Poland,May,2021,80141
Poland,June,2021,7629
Poland,July,2021,3027
Poland,August,2021,5731
Poland,September,2021,18401
Poland,October,2021,118176
Poland,November,2021,514814
Poland,December,2021,568154
Poland,January,2022,777939
Poland,February,2022,780900
Poland,March,2022,295877
Poland,April,2022,33583
Poland,May,2022,11070
Poland,June,2022,7408
Poland,July,2022,0
Poland,August,2022,0
Poland,September,2022,0
Poland,October,2022,0
Poland,November,2022,0
Poland,December,2022,0
Portugal,January,2020,0
Portugal,February,2020,0
Portugal,March,2020,7443
Portugal,April,2020,17602
Portugal,May,2020,7455
Portugal,June,2020,9641
Portugal,July,2020,8931
Portugal,August,2020,6940
Portugal,September,2020,17530
Portugal,October,2020,65737
Portugal,November,2020,156782
Portugal,December,2020,115617
Portugal,January,2021,306838
Portugal,February,2021,84046
Portugal,March,2021,17160
Portugal,April,2021,14771
Portugal,May,2021,12600
Portugal,June,2021,30464
Portugal,July,2021,89074
Portugal,August,2021,69296
Portugal,September,2021,31352
Portugal,October,2021,21372
Portugal,November,2021,56598
Portugal,December,2021,242397
Portugal,January,2022,1299521
Portugal,February,2022,692435
Portugal,March,2022,357317
Portugal,April,2022,288765
Portugal,May,2022,655334
Portugal,June,2022,488218
Portugal,July,2022,0
Portugal,August,2022,0
Portugal,September,2022,0
Portugal,October,2022,0
Portugal,November,2022,0
Portugal,December,2022,0
Qatar,January,2020,0
Qatar,February,2020,1
Qatar,March,2020,780
Qatar,April,2020,12628
Qatar,May,2020,43501
Qatar,June,2020,39178
Qatar,July,2020,14607
Qatar,August,2020,8083
Qatar,September,2020,6982
Qatar,October,2020,6796
Qatar,November,2020,6277
Qatar,December,2020,5001
Qatar,January,2021,7501
Qatar,February,2021,12329
Qatar,March,2021,16300
Qatar,April,2021,25688
Qatar,May,2021,11806
Qatar,June,2021,4613
Qatar,July,2021,4168
Qatar,August,2021,6505
Qatar,September,2021,3899
Qatar,October,2021,2604
Qatar,November,2021,4200
Qatar,December,2021,7081
Qatar,January,2022,88619
Qatar,February,2022,17835
Qatar,March,2022,4433
Qatar,April,2022,3187
Qatar,May,2022,4186
Qatar,June,2022,13847
Qatar,July,2022,0
Qatar,August,2022,0
Qatar,September,2022,0
Qatar,October,2022,0
Qatar,November,2022,0
Qatar,December,2022,0
Romania,January,2020,0
Romania,February,2020,3
Romania,March,2020,2242
Romania,April,2020,9995
Romania,May,2020,7017
Romania,June,2020,7713
Romania,July,2020,23916
Romania,August,2020,36654
Romania,September,2020,40032
Romania,October,2020,113767
Romania,November,2020,234023
Romania,December,2020,156901
Romania,January,2021,96480
Romania,February,2021,73251
Romania,March,2021,150809
Romania,April,2021,102462
Romania,May,2021,22472
Romania,June,2021,3055
Romania,July,2021,2397
Romania,August,2021,15576
Romania,September,2021,134903
Romania,October,2021,414363
Romania,November,2021,131636
Romania,December,2021,29224
Romania,January,2022,407634
Romania,February,2022,516959
Romania,March,2022,120086
Romania,April,2022,40306
Romania,May,2022,15319
Romania,June,2022,10266
Romania,July,2022,0
Romania,August,2022,0
Romania,September,2022,0
Romania,October,2022,0
Romania,November,2022,0
Romania,December,2022,0
Russia,January,2020,2
Russia,February,2020,0
Russia,March,2020,2335
Russia,April,2020,104161
Russia,May,2020,299345
Russia,June,2020,241086
Russia,July,2020,191532
Russia,August,2020,153941
Russia,September,2020,178397
Russia,October,2020,435468
Russia,November,2020,669669
Russia,December,2020,851411
Russia,January,2021,681001
Russia,February,2021,390052
Russia,March,2021,295834
Russia,April,2021,256521
Russia,May,2021,262757
Russia,June,2021,436082
Russia,July,2021,735655
Russia,August,2021,635448
Russia,September,2021,580407
Russia,October,2021,976880
Russia,November,2021,1090656
Russia,December,2021,851765
Russia,January,2022,1349961
Russia,February,2022,4491230
Russia,March,2022,1421515
Russia,April,2022,334080
Russia,May,2022,146689
Russia,June,2022,97358
Russia,July,2022,0
Russia,August,2022,0
Russia,September,2022,0
Russia,October,2022,0
Russia,November,2022,0
Russia,December,2022,0
Rwanda,January,2020,0
Rwanda,February,2020,0
Rwanda,March,2020,75
Rwanda,April,2020,168
Rwanda,May,2020,127
Rwanda,June,2020,655
Rwanda,July,2020,997
Rwanda,August,2020,2041
Rwanda,September,2020,777
Rwanda,October,2020,297
Rwanda,November,2020,797
Rwanda,December,2020,2449
Rwanda,January,2021,6921
Rwanda,February,2021,3546
Rwanda,March,2021,2933
Rwanda,April,2021,3333
Rwanda,May,2021,1847
Rwanda,June,2021,12084
Rwanda,July,2021,31651
Rwanda,August,2021,16929
